Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Suburb,Propertycount,Postcode,zipcode,price,weekly_price,monthly_price
h,885000.0,11.2,3.0,1.0,2.0,518.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,510000.0,11.2,2.0,1.0,2.0,268.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,440000.0,11.2,2.0,1.0,1.0,183.0,93.0,1980.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,703000.0,11.2,3.0,2.0,1.0,597.0,120.0,1960.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,424000.0,11.2,2.0,1.0,1.0,141.0,81.0,1980.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,750000.0,11.2,4.0,1.0,2.0,747.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,613000.0,11.2,3.0,1.0,2.0,745.0,149.0,1985.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,779000.0,11.2,3.0,1.0,2.0,945.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
t,425000.0,11.2,2.0,1.0,1.0,145.0,100.0,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,791000.0,11.2,4.0,3.0,1.0,961.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,475000.0,11.2,3.0,1.0,1.0,535.0,133.0,1970.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,950000.0,11.2,3.0,2.0,2.0,565.0,120.0,1920.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,352000.0,11.2,2.0,1.0,1.0,0.0,,1970.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,730000.0,11.2,4.0,1.0,2.0,770.0,152.0,1970.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,791000.0,11.2,2.0,1.0,3.0,720.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,905000.0,11.2,3.0,1.0,2.0,950.0,121.0,1960.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,480000.0,11.2,2.0,2.0,1.0,145.0,145.0,2010.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,767000.0,11.2,3.0,1.0,2.0,561.0,96.0,1950.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,871000.0,11.2,3.0,1.0,3.0,614.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,450000.0,11.2,3.0,1.0,2.0,179.0,108.0,2002.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,921500.0,11.2,3.0,2.0,1.0,527.0,177.0,1950.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
t,490000.0,11.2,3.0,1.0,1.0,126.0,91.0,2013.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,787000.0,11.2,3.0,1.0,1.0,563.0,118.0,1940.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,300000.0,11.2,2.0,1.0,1.0,0.0,55.0,2014.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,335000.0,11.2,2.0,1.0,1.0,0.0,54.0,2012.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,670500.0,11.2,3.0,1.0,2.0,654.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,1050000.0,11.2,5.0,2.0,1.0,578.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,475000.0,11.2,3.0,1.0,2.0,521.0,100.0,2010.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,440000.0,11.2,2.0,1.0,1.0,153.0,87.0,2007.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,851500.0,11.2,3.0,1.0,1.0,0.0,,1930.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,623500.0,11.2,2.0,1.0,0.0,452.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,830000.0,11.2,4.0,1.0,4.0,791.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,572000.0,11.2,3.0,1.0,2.0,41400.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,600000.0,11.2,3.0,2.0,2.0,0.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,450000.0,11.2,2.0,2.0,2.0,185.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,525000.0,11.2,3.0,1.0,2.0,284.0,,2014.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,692500.0,11.2,3.0,2.0,2.0,803.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,790000.0,11.2,4.0,2.0,2.0,1090.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,785000.0,11.2,3.0,1.0,1.0,719.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,840000.0,11.2,2.0,1.0,1.0,714.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,925000.0,11.2,5.0,3.0,4.0,922.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,700000.0,11.2,3.0,1.0,1.0,621.0,,1950.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,801000.0,11.2,3.0,1.0,2.0,771.0,,1965.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,866000.0,11.2,3.0,1.0,2.0,569.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,340000.0,11.2,2.0,1.0,1.0,151.0,80.0,1975.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,500250.0,11.2,2.0,1.0,1.0,425.0,,1960.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,395000.0,11.2,1.0,1.0,1.0,94.0,50.0,2014.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,810000.0,11.2,3.0,2.0,3.0,486.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,790000.0,11.2,2.0,1.0,1.0,585.0,97.0,1950.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,465000.0,11.2,2.0,1.0,1.0,111.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,601000.0,11.2,3.0,1.0,2.0,460.0,102.0,1965.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,772000.0,11.2,2.0,1.0,1.0,0.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,968000.0,11.2,2.0,1.0,2.0,631.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,928000.0,11.2,3.0,1.0,1.0,696.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,300000.0,11.2,2.0,1.0,1.0,87.0,62.0,1970.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
t,420000.0,11.2,2.0,1.0,2.0,153.0,107.0,2003.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,885000.0,11.2,4.0,2.0,3.0,936.0,262.0,1985.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,815000.0,11.2,3.0,1.0,2.0,550.0,557.0,1965.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,882500.0,11.2,3.0,2.0,2.0,681.0,135.0,1940.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,793000.0,11.2,3.0,1.0,2.0,589.0,128.0,1950.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,550000.0,11.2,3.0,2.0,2.0,260.0,128.0,2006.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,477000.0,11.2,2.0,1.0,2.0,115.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,433000.0,11.2,2.0,1.0,1.0,236.0,72.0,2012.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,672000.0,11.2,3.0,1.0,2.0,855.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,680000.0,11.2,2.0,1.0,1.0,750.0,92.0,1960.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,751000.0,11.2,3.0,1.0,2.0,604.0,,1940.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,851000.0,11.2,3.0,1.0,1.0,826.0,101.0,1960.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,777000.0,11.2,3.0,1.0,2.0,480.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,1162000.0,11.2,4.0,3.0,4.0,695.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,620000.0,11.2,3.0,1.0,2.0,653.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,1025000.0,11.2,3.0,1.0,4.0,670.0,134.0,1935.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,762500.0,11.2,3.0,1.0,2.0,677.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,832000.0,11.2,3.0,1.0,2.0,496.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,820000.0,11.2,5.0,2.0,2.0,737.0,150.0,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,784000.0,11.2,3.0,1.0,2.0,602.0,162.0,1970.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,1186000.0,11.2,4.0,1.0,2.0,895.0,188.0,1940.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,665000.0,11.2,3.0,1.0,1.0,467.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,405000.0,11.2,2.0,1.0,1.0,121.0,,1965.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,431000.0,11.2,2.0,1.0,1.0,139.0,,1975.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,885000.0,11.2,4.0,2.0,2.0,508.0,141.0,1950.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,718500.0,11.2,3.0,1.0,6.0,807.0,133.0,1975.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,762500.0,11.2,3.0,2.0,2.0,548.0,285.0,1990.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,737000.0,11.2,2.0,3.0,6.0,957.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,810000.0,11.2,3.0,2.0,2.0,279.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,610000.0,11.2,3.0,1.0,2.0,383.0,103.0,1970.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,430000.0,11.2,2.0,1.0,1.0,152.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,730000.0,11.2,2.0,1.0,2.0,637.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,680000.0,11.2,4.0,1.0,2.0,561.0,134.0,1960.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,705000.0,11.2,3.0,1.0,1.0,437.0,,1930.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,705000.0,11.2,3.0,1.0,3.0,513.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,390000.0,11.2,2.0,1.0,1.0,133.0,65.0,2012.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,937000.0,2.6,2.0,1.0,1.0,125.0,103.0,1950.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1260000.0,2.6,2.0,1.0,0.0,203.0,81.0,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
t,1236000.0,2.6,3.0,2.0,1.0,675.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,540000.0,2.6,2.0,2.0,1.0,656.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,795250.0,2.6,2.0,1.0,2.0,0.0,85.0,1997.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,582000.0,2.6,2.0,1.0,1.0,0.0,75.0,2001.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,500000.0,2.6,1.0,1.0,1.0,0.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1600000.0,2.6,3.0,2.0,1.0,115.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,2180000.0,2.6,3.0,2.0,2.0,345.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,370000.0,2.6,1.0,1.0,1.0,502.0,38.0,1950.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,3335000.0,2.6,4.0,2.0,2.0,319.0,,1893.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,935000.0,2.6,2.0,1.0,1.0,67.0,,1998.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1102000.0,2.6,3.0,2.0,0.0,194.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,437500.0,2.6,1.0,1.0,1.0,778.0,,2013.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,421000.0,2.6,1.0,1.0,1.0,8223.0,57.0,2012.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,479000.0,2.6,2.0,1.0,1.0,534.0,,1970.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,3200000.0,2.6,5.0,3.0,3.0,618.0,260.0,1890.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,479000.0,2.6,2.0,1.0,1.0,0.0,62.0,1970.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1042500.0,2.6,2.0,1.0,1.0,80.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,655000.0,2.6,2.0,1.0,1.0,1725.0,69.0,2005.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1130000.0,2.6,2.0,2.0,3.0,114.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,561000.0,2.6,2.0,1.0,1.0,2571.0,66.0,2013.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,635000.0,2.6,2.0,2.0,1.0,2740.0,76.0,2003.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1010000.0,2.6,3.0,1.0,1.0,199.0,105.0,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1025000.0,2.6,2.0,1.0,1.0,169.0,92.0,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1102000.0,2.6,2.0,1.0,1.0,167.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,550000.0,2.6,2.0,1.0,2.0,0.0,68.0,2000.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1152500.0,2.6,3.0,2.0,1.0,78.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1375000.0,2.6,4.0,2.0,2.0,58.0,158.0,2007.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1422000.0,2.6,3.0,1.0,0.0,339.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1506000.0,2.6,2.0,2.0,1.0,220.0,131.0,1920.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1350000.0,2.6,3.0,1.0,2.0,332.0,116.0,1940.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1090000.0,2.6,3.0,1.0,3.0,283.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,405000.0,2.6,1.0,1.0,1.0,7455.0,53.0,2005.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,327000.0,2.6,1.0,1.0,1.0,0.0,43.0,2012.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1474000.0,2.6,3.0,1.0,0.0,238.0,94.0,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1555000.0,2.6,3.0,1.0,0.0,250.0,115.0,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,500000.0,2.6,1.0,1.0,1.0,0.0,52.0,2013.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,815000.0,2.6,2.0,2.0,2.0,0.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,345000.0,2.6,1.0,1.0,0.0,0.0,,1970.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,345000.0,2.6,1.0,1.0,1.0,8223.0,45.0,2012.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1275000.0,2.6,3.0,1.0,2.0,204.0,128.0,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1150000.0,2.6,3.0,1.0,0.0,176.0,92.0,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,950000.0,2.6,4.0,1.0,0.0,254.0,124.0,1890.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,439000.0,2.6,1.0,1.0,1.0,3516.0,56.0,2011.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,695000.0,2.6,2.0,1.0,2.0,0.0,68.0,1997.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,512000.0,2.6,2.0,1.0,1.0,0.0,61.0,1970.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
t,855000.0,2.6,2.0,1.0,1.0,92.0,115.0,1970.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,1040000.0,2.6,3.0,2.0,2.0,0.0,95.0,2013.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,342000.0,2.6,1.0,1.0,1.0,0.0,1.0,1970.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,681000.0,2.6,1.0,1.0,1.0,0.0,50.0,2004.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,900000.0,2.6,2.0,1.0,0.0,95.0,63.0,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1250000.0,2.6,3.0,2.0,1.0,120.0,126.0,2010.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,990000.0,2.6,2.0,1.0,1.0,117.0,75.0,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1189000.0,2.6,2.0,1.0,0.0,158.0,110.0,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1220000.0,2.6,2.0,1.0,1.0,166.0,88.0,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1220000.0,2.6,2.0,1.0,1.0,80.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1100000.0,2.6,3.0,1.0,0.0,162.0,81.0,1915.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1346000.0,2.6,3.0,1.0,0.0,187.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,450000.0,2.6,2.0,1.0,1.0,0.0,66.0,2000.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1340000.0,2.6,2.0,1.0,0.0,178.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1421000.0,2.6,2.0,1.0,0.0,196.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1074000.0,2.6,3.0,1.0,0.0,245.0,140.0,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1205000.0,2.6,3.0,1.0,0.0,164.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
t,1430000.0,2.6,2.0,2.0,2.0,153.0,125.0,2004.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1465000.0,2.6,3.0,2.0,2.0,233.0,170.0,1993.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,391000.0,2.6,2.0,1.0,1.0,0.0,51.0,1965.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1035000.0,2.6,2.0,1.0,0.0,108.0,,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,530000.0,2.6,2.0,1.0,1.0,0.0,,1965.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
t,930000.0,2.6,2.0,1.0,1.0,97.0,85.0,2004.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1182000.0,2.6,3.0,1.0,1.0,199.0,110.0,1920.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,777500.0,2.6,2.0,1.0,1.0,151.0,76.0,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1115000.0,2.6,3.0,2.0,2.0,129.0,120.0,1980.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,760000.0,2.6,3.0,2.0,1.0,0.0,120.0,2005.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,640000.0,2.6,2.0,1.0,2.0,0.0,69.0,2000.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1710000.0,2.6,4.0,2.0,2.0,202.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1420000.0,2.6,3.0,1.0,0.0,198.0,119.0,1890.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,390000.0,2.6,1.0,1.0,1.0,0.0,40.0,2011.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,3020000.0,2.6,3.0,2.0,2.0,389.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1346000.0,2.6,2.0,1.0,1.0,207.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,380000.0,2.6,1.0,1.0,1.0,0.0,44.0,2012.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,680000.0,2.6,2.0,1.0,1.0,0.0,52.0,2012.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
t,1081000.0,2.6,2.0,1.0,1.0,126.0,115.0,1995.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,860000.0,2.6,2.0,2.0,0.0,74.0,95.0,2000.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1820000.0,2.6,3.0,1.0,1.0,410.0,,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,905000.0,2.6,2.0,1.0,0.0,139.0,54.0,1920.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,691000.0,2.6,2.0,2.0,1.0,0.0,85.0,2008.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1088000.0,2.6,3.0,3.0,2.0,168.0,120.0,1915.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
t,911000.0,2.6,3.0,2.0,1.0,0.0,110.0,2000.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,3001000.0,2.6,2.0,3.0,1.0,544.0,241.0,1920.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,638000.0,2.6,2.0,2.0,1.0,0.0,77.0,2008.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,951000.0,2.6,2.0,1.0,0.0,108.0,,1905.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,912000.0,2.6,2.0,1.0,2.0,204.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
u,415000.0,2.6,1.0,1.0,1.0,0.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1285000.0,2.6,4.0,2.0,1.0,133.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1220000.0,2.6,2.0,1.0,1.0,219.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,900000.0,2.6,3.0,3.0,1.0,58.0,60.0,2009.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1695000.0,2.6,3.0,1.0,3.0,210.0,118.0,1900.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1365000.0,2.6,3.0,1.0,1.0,301.0,110.0,1935.0,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1088000.0,2.6,2.0,1.0,0.0,158.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
h,1765000.0,2.6,4.0,1.0,2.0,332.0,,,Yarra,Richmond,14949.0,3121.0,3121.0,126.5,831.0,3170.0
